area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;70150;000301;035;04;1;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2811;85,948929732686;070150000301;07015000030103504;070150000301035041;202306
1;70150;000301;035;05;1;3;3;1;1;2;2;2;2;2;2;2;2;3;2;3;3;2811;85,948929732686;070150000301;07015000030103505;070150000301035051;202306
1;70150;000301;035;06;1;3;3;1;1;2;2;2;2;2;2;2;2;3;2;3;2;2811;85,948929732686;070150000301;07015000030103506;070150000301035061;202306
1;70150;000301;035;07;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2811;85,948929732686;070150000301;07015000030103507;070150000301035071;202306
1;70150;000401;035;01;1;2;2;1;2;1;2;3;2;3;1;3;2;3;2;3;2;2813;123,767509589032;070150000401;07015000040103501;070150000401035011;202306
1;70150;000401;035;02;1;1;2;3;2;1;2;1;2;3;1;3;2;3;2;3;2;2813;123,767509589032;070150000401;07015000040103502;070150000401035021;202306
1;70150;000401;035;03;1;3;2;3;2;3;2;1;2;3;2;3;2;3;2;3;2;2813;123,767509589032;070150000401;07015000040103503;070150000401035031;202306
1;70150;000401;035;04;1;3;2;1;2;1;2;3;2;3;2;3;2;3;2;3;2;2813;123,767509589032;070150000401;07015000040103504;070150000401035041;202306
1;70150;000401;035;05;1;3;2;1;1;1;2;3;2;3;1;3;2;3;2;3;2;2813;123,767509589032;070150000401;07015000040103505;070150000401035051;202306
1;70150;000401;035;06;1;2;2;1;2;3;2;1;2;3;1;3;2;3;2;3;2;2813;123,767509589032;070150000401;07015000040103506;070150000401035061;202306
1;70150;000401;035;07;1;3;2;1;2;3;2;3;2;3;2;3;2;2;2;3;2;2813;123,767509589032;070150000401;07015000040103507;070150000401035071;202306
1;70150;000501;042;01;1;3;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2811;55,7929318953023;070150000501;07015000050104201;070150000501042011;202306
1;70150;000501;042;02;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2811;55,7929318953023;070150000501;07015000050104202;070150000501042021;202306
1;70150;000501;042;03;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2811;55,7929318953023;070150000501;07015000050104203;070150000501042031;202306
1;70150;000501;042;04;1;2;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2811;55,7929318953023;070150000501;07015000050104204;070150000501042041;202306
1;70150;000501;042;05;1;2;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2811;55,7929318953023;070150000501;07015000050104205;070150000501042051;202306
1;70150;000501;042;06;1;2;3;1;2;2;2;2;2;2;2;2;2;3;3;3;2;2811;55,7929318953023;070150000501;07015000050104206;070150000501042061;202306
1;70150;000501;042;07;1;3;1;1;2;2;2;2;2;2;2;2;2;3;1;3;2;2811;55,7929318953023;070150000501;07015000050104207;070150000501042071;202306
1;70150;001004;042;01;1;3;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2812;81,2687233886554;070150001004;07015000100404201;070150001004042011;202306
1;70150;001004;042;02;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;2;2812;81,2687233886554;070150001004;07015000100404202;070150001004042021;202306
1;70150;001004;042;03;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2812;81,2687233886554;070150001004;07015000100404203;070150001004042031;202306
1;70150;001004;042;04;1;3;3;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2812;81,2687233886554;070150001004;07015000100404204;070150001004042041;202306
1;70150;001004;042;05;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2812;81,2687233886554;070150001004;07015000100404205;070150001004042051;202306
1;70150;001004;042;06;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2812;81,2687233886554;070150001004;07015000100404206;070150001004042061;202306
1;70150;001004;042;07;1;3;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2812;81,2687233886554;070150001004;07015000100404207;070150001004042071;202306
1;70150;001601;035;01;1;3;3;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2812;68,3074943413564;070150001601;07015000160103501;070150001601035011;202306
1;70150;001601;035;02;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2812;68,3074943413564;070150001601;07015000160103502;070150001601035021;202306
1;70150;001601;035;03;1;3;3;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2812;68,3074943413564;070150001601;07015000160103503;070150001601035031;202306
1;70150;001601;035;04;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2812;68,3074943413564;070150001601;07015000160103504;070150001601035041;202306
1;70150;001601;035;05;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;68,3074943413564;070150001601;07015000160103505;070150001601035051;202306
1;70150;001601;035;06;1;3;3;1;3;2;1;2;3;2;2;2;2;3;3;3;3;2812;68,3074943413564;070150001601;07015000160103506;070150001601035061;202306
1;70150;001601;035;07;1;3;3;1;2;1;2;2;3;2;3;2;2;3;3;3;3;2812;68,3074943413564;070150001601;07015000160103507;070150001601035071;202306
1;70150;002404;049;01;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2812;75,1473110556035;070150002404;07015000240404901;070150002404049011;202306
1;70150;002404;049;02;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;75,1473110556035;070150002404;07015000240404902;070150002404049021;202306
1;70150;002404;049;03;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2812;75,1473110556035;070150002404;07015000240404903;070150002404049031;202306
1;70150;002404;049;04;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2812;75,1473110556035;070150002404;07015000240404904;070150002404049041;202306
1;70150;002404;049;05;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;75,1473110556035;070150002404;07015000240404905;070150002404049051;202306
1;70150;002404;049;06;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2812;75,1473110556035;070150002404;07015000240404906;070150002404049061;202306
1;70150;002404;049;07;1;3;3;1;2;1;2;3;3;2;2;2;2;3;3;3;3;2812;75,1473110556035;070150002404;07015000240404907;070150002404049071;202306
1;70150;002701;049;03;1;1;1;1;1;2;2;2;2;2;2;2;2;3;1;1;2;2811;34,0579537282942;070150002701;07015000270104903;070150002701049031;202306
1;70150;002701;049;04;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2811;34,0579537282942;070150002701;07015000270104904;070150002701049041;202306
1;70150;002701;049;05;1;3;2;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2811;34,0579537282942;070150002701;07015000270104905;070150002701049051;202306
1;70150;002701;049;07;1;2;1;1;1;2;2;2;2;2;2;2;2;3;1;2;1;2811;34,0579537282942;070150002701;07015000270104907;070150002701049071;202306
1;70150;002701;049;08;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2811;34,0579537282942;070150002701;07015000270104908;070150002701049081;202306
1;70150;002701;049;09;1;2;3;1;1;2;2;2;2;2;2;2;2;1;2;3;2;2811;34,0579537282942;070150002701;07015000270104909;070150002701049091;202306
1;70150;002701;049;10;1;3;2;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2811;34,0579537282942;070150002701;07015000270104910;070150002701049101;202306
1;70150;002802;042;01;1;2;1;1;2;1;2;2;2;2;2;2;3;3;3;3;3;2811;55,4963065133763;070150002802;07015000280204201;070150002802042011;202306
1;70150;002802;042;02;1;2;2;1;2;3;2;3;2;3;2;3;2;2;2;3;2;2811;55,4963065133763;070150002802;07015000280204202;070150002802042021;202306
1;70150;002802;042;03;1;3;2;1;2;1;2;1;2;3;2;3;2;3;2;3;2;2811;55,4963065133763;070150002802;07015000280204203;070150002802042031;202306
1;70150;002802;042;04;1;3;1;1;2;2;1;1;2;1;2;2;3;3;3;3;3;2811;55,4963065133763;070150002802;07015000280204204;070150002802042041;202306
1;70150;002802;042;05;1;2;2;1;2;2;2;3;2;3;2;3;2;2;2;3;2;2811;55,4963065133763;070150002802;07015000280204205;070150002802042051;202306
1;70150;002802;042;06;1;3;3;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2811;55,4963065133763;070150002802;07015000280204206;070150002802042061;202306
1;70150;002802;042;07;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2811;55,4963065133763;070150002802;07015000280204207;070150002802042071;202306
1;70150;003001;035;01;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2811;84,4958045391186;070150003001;07015000300103501;070150003001035011;202306
1;70150;003001;035;02;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2811;84,4958045391186;070150003001;07015000300103502;070150003001035021;202306
1;70150;003001;035;03;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;2;2;2811;84,4958045391186;070150003001;07015000300103503;070150003001035031;202306
1;70150;003001;035;04;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2811;84,4958045391186;070150003001;07015000300103504;070150003001035041;202306
1;70150;003001;035;05;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2811;84,4958045391186;070150003001;07015000300103505;070150003001035051;202306
1;70150;003001;035;06;1;2;2;1;2;1;2;3;3;3;3;3;3;2;2;3;3;2811;84,4958045391186;070150003001;07015000300103506;070150003001035061;202306
1;70150;003001;035;07;1;2;3;1;2;1;2;3;2;3;2;3;2;3;3;3;3;2811;84,4958045391186;070150003001;07015000300103507;070150003001035071;202306
1;70150;003303;049;01;1;2;2;1;2;2;2;3;2;2;2;2;2;3;2;2;2;2813;56,1600775711597;070150003303;07015000330304901;070150003303049011;202306
1;70150;003303;049;02;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2813;56,1600775711597;070150003303;07015000330304902;070150003303049021;202306
1;70150;003303;049;03;1;3;2;1;2;2;2;2;2;2;2;2;2;3;1;3;2;2813;56,1600775711597;070150003303;07015000330304903;070150003303049031;202306
1;70150;003303;049;04;1;3;3;1;2;1;2;2;2;2;2;2;2;2;2;3;3;2813;56,1600775711597;070150003303;07015000330304904;070150003303049041;202306
1;70150;003303;049;05;1;3;2;3;2;1;1;3;3;2;2;2;2;3;3;3;3;2813;56,1600775711597;070150003303;07015000330304905;070150003303049051;202306
1;70150;003303;049;06;1;2;2;1;1;1;2;3;3;3;3;3;3;3;3;3;3;2813;56,1600775711597;070150003303;07015000330304906;070150003303049061;202306
1;70150;003303;049;07;1;3;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2813;56,1600775711597;070150003303;07015000330304907;070150003303049071;202306
1;70150;003801;036;01;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2811;45,7996178462443;070150003801;07015000380103601;070150003801036011;202306
1;70150;003801;036;02;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2811;45,7996178462443;070150003801;07015000380103602;070150003801036021;202306
1;70150;003801;036;03;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2811;45,7996178462443;070150003801;07015000380103603;070150003801036031;202306
1;70150;003801;036;04;1;3;2;1;2;2;2;2;2;2;2;3;2;3;3;3;3;2811;45,7996178462443;070150003801;07015000380103604;070150003801036041;202306
1;70150;003801;036;08;1;1;1;3;3;3;2;2;2;3;1;2;1;1;2;1;2;2811;45,7996178462443;070150003801;07015000380103608;070150003801036081;202306
1;70150;003801;036;09;1;3;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2811;45,7996178462443;070150003801;07015000380103609;070150003801036091;202306
1;70150;003801;036;10;1;3;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2811;45,7996178462443;070150003801;07015000380103610;070150003801036101;202306
1;70150;003902;042;01;1;3;2;1;2;1;2;3;2;1;2;3;2;3;2;3;2;2813;204,316047908822;070150003902;07015000390204201;070150003902042011;202306
1;70150;003902;042;02;1;3;2;1;2;3;2;3;2;3;2;3;2;3;2;3;2;2813;204,316047908822;070150003902;07015000390204202;070150003902042021;202306
1;70150;003902;042;03;1;2;2;1;2;3;2;3;2;3;2;3;1;3;2;2;2;2813;204,316047908822;070150003902;07015000390204203;070150003902042031;202306
1;70150;003902;042;04;1;2;2;1;2;1;2;1;2;3;1;3;2;2;2;3;2;2813;204,316047908822;070150003902;07015000390204204;070150003902042041;202306
1;70150;003902;042;05;1;3;2;1;2;1;2;3;2;3;1;3;2;3;2;3;2;2813;204,316047908822;070150003902;07015000390204205;070150003902042051;202306
1;70150;003902;042;06;1;3;2;1;2;1;2;1;2;3;1;3;2;2;2;3;2;2813;204,316047908822;070150003902;07015000390204206;070150003902042061;202306
1;70150;003902;042;07;1;2;2;1;2;1;2;1;2;3;2;3;2;2;2;2;1;2813;204,316047908822;070150003902;07015000390204207;070150003902042071;202306
1;70150;003903;036;01;1;2;2;3;2;1;2;3;2;3;2;3;1;2;2;3;2;2813;91,3798964492524;070150003903;07015000390303601;070150003903036011;202306
1;70150;003903;036;02;1;3;2;1;2;3;2;3;2;3;2;3;2;3;2;3;2;2813;91,3798964492524;070150003903;07015000390303602;070150003903036021;202306
1;70150;003903;036;03;1;3;2;1;2;3;2;3;2;3;2;3;2;3;2;3;2;2813;91,3798964492524;070150003903;07015000390303603;070150003903036031;202306
1;70150;003903;036;04;1;1;2;1;2;3;2;3;2;3;2;3;2;3;2;3;2;2813;91,3798964492524;070150003903;07015000390303604;070150003903036041;202306
1;70150;003903;036;05;1;3;2;1;2;3;2;3;2;3;2;3;2;3;2;2;2;2813;91,3798964492524;070150003903;07015000390303605;070150003903036051;202306
1;70150;003903;036;07;1;3;2;1;2;1;2;2;3;2;2;2;2;3;2;3;2;2813;91,3798964492524;070150003903;07015000390303607;070150003903036071;202306
1;70150;003903;036;08;1;2;2;1;2;2;2;3;2;1;2;2;2;2;2;2;2;2813;91,3798964492524;070150003903;07015000390303608;070150003903036081;202306
1;70150;005102;036;01;1;3;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2812;48,7726934475216;070150005102;07015000510203601;070150005102036011;202306
1;70150;005102;036;02;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2812;48,7726934475216;070150005102;07015000510203602;070150005102036021;202306
1;70150;005102;036;03;1;3;3;2;1;2;2;2;2;2;2;2;2;3;3;3;3;2812;48,7726934475216;070150005102;07015000510203603;070150005102036031;202306
1;70150;005102;036;04;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2812;48,7726934475216;070150005102;07015000510203604;070150005102036041;202306
1;70150;005102;036;05;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2812;48,7726934475216;070150005102;07015000510203605;070150005102036051;202306
1;70150;005102;036;07;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2812;48,7726934475216;070150005102;07015000510203607;070150005102036071;202306
1;70150;005102;036;10;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;2;2812;48,7726934475216;070150005102;07015000510203610;070150005102036101;202306
1;70150;006601;036;01;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2811;41,1879933997172;070150006601;07015000660103601;070150006601036011;202306
1;70150;006601;036;02;1;2;2;1;2;1;2;3;3;3;3;3;2;2;2;3;3;2811;41,1879933997172;070150006601;07015000660103602;070150006601036021;202306
1;70150;006601;036;03;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2811;41,1879933997172;070150006601;07015000660103603;070150006601036031;202306
1;70150;006601;036;04;1;2;2;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2811;41,1879933997172;070150006601;07015000660103604;070150006601036041;202306
1;70150;006601;036;05;1;3;3;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2811;41,1879933997172;070150006601;07015000660103605;070150006601036051;202306
1;70150;006601;036;06;1;2;3;2;1;1;1;3;3;2;2;2;2;3;3;3;3;2811;41,1879933997172;070150006601;07015000660103606;070150006601036061;202306
1;70150;006601;036;07;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2811;41,1879933997172;070150006601;07015000660103607;070150006601036071;202306
1;70150;006604;036;01;1;2;2;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2811;29,0929598568788;070150006604;07015000660403601;070150006604036011;202306
1;70150;006604;036;02;1;2;2;1;2;1;2;3;2;3;2;3;2;2;2;3;3;2811;29,0929598568788;070150006604;07015000660403602;070150006604036021;202306
1;70150;006604;036;03;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2811;29,0929598568788;070150006604;07015000660403603;070150006604036031;202306
1;70150;006604;036;04;1;2;2;1;2;1;2;3;3;3;3;3;3;2;2;3;3;2811;29,0929598568788;070150006604;07015000660403604;070150006604036041;202306
1;70150;006604;036;05;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2811;29,0929598568788;070150006604;07015000660403605;070150006604036051;202306
1;70150;006604;036;06;1;2;2;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2811;29,0929598568788;070150006604;07015000660403606;070150006604036061;202306
1;70150;006604;036;07;1;3;3;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2811;29,0929598568788;070150006604;07015000660403607;070150006604036071;202306
1;70150;006802;042;01;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2812;384,997932948785;070150006802;07015000680204201;070150006802042011;202306
1;70150;006802;042;02;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;384,997932948785;070150006802;07015000680204202;070150006802042021;202306
1;70150;006802;042;03;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;384,997932948785;070150006802;07015000680204203;070150006802042031;202306
1;70150;006802;042;04;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;384,997932948785;070150006802;07015000680204204;070150006802042041;202306
1;70150;006802;042;05;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2812;384,997932948785;070150006802;07015000680204205;070150006802042051;202306
1;70150;006802;042;06;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;384,997932948785;070150006802;07015000680204206;070150006802042061;202306
1;70150;006802;042;07;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;384,997932948785;070150006802;07015000680204207;070150006802042071;202306
1;70150;007101;049;02;1;2;2;1;2;1;2;2;3;2;3;2;3;2;2;3;3;2812;84,3470502462014;070150007101;07015000710104902;070150007101049021;202306
1;70150;007101;049;03;1;3;3;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2812;84,3470502462014;070150007101;07015000710104903;070150007101049031;202306
1;70150;007101;049;04;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;84,3470502462014;070150007101;07015000710104904;070150007101049041;202306
1;70150;007101;049;05;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;2;2;2812;84,3470502462014;070150007101;07015000710104905;070150007101049051;202306
1;70150;007101;049;07;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;84,3470502462014;070150007101;07015000710104907;070150007101049071;202306
1;70150;007101;049;09;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2812;84,3470502462014;070150007101;07015000710104909;070150007101049091;202306
1;70150;007101;049;10;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2812;84,3470502462014;070150007101;07015000710104910;070150007101049101;202306
1;70150;007303;035;01;1;2;2;2;2;3;2;3;3;2;3;2;2;2;2;2;2;2811;44,8328549560681;070150007303;07015000730303501;070150007303035011;202306
1;70150;007303;035;02;1;2;2;2;2;2;2;3;2;3;1;3;2;3;2;3;2;2811;44,8328549560681;070150007303;07015000730303502;070150007303035021;202306
1;70150;007303;035;03;1;2;2;1;2;1;2;3;2;3;1;3;2;3;2;3;2;2811;44,8328549560681;070150007303;07015000730303503;070150007303035031;202306
1;70150;007303;035;04;1;1;2;2;2;3;2;1;2;1;2;1;2;1;2;1;2;2811;44,8328549560681;070150007303;07015000730303504;070150007303035041;202306
1;70150;007303;035;05;1;2;2;1;2;3;2;1;2;3;1;3;2;3;2;3;2;2811;44,8328549560681;070150007303;07015000730303505;070150007303035051;202306
1;70150;007303;035;06;1;1;2;1;2;1;2;3;2;3;2;3;2;3;2;2;2;2811;44,8328549560681;070150007303;07015000730303506;070150007303035061;202306
1;70150;007303;035;07;1;2;2;1;2;3;2;3;2;3;2;3;2;2;2;3;2;2811;44,8328549560681;070150007303;07015000730303507;070150007303035071;202306
1;70150;007602;036;01;1;2;2;1;2;1;2;1;2;3;2;3;2;2;2;2;2;2813;93,3545344627644;070150007602;07015000760203601;070150007602036011;202306
1;70150;007602;036;02;1;3;2;1;2;3;2;3;2;3;2;3;2;3;2;3;2;2813;93,3545344627644;070150007602;07015000760203602;070150007602036021;202306
1;70150;007602;036;03;1;3;2;2;2;1;2;3;2;2;2;2;2;2;2;3;2;2813;93,3545344627644;070150007602;07015000760203603;070150007602036031;202306
1;70150;007602;036;04;1;2;2;1;2;3;2;3;2;1;2;3;2;3;2;3;2;2813;93,3545344627644;070150007602;07015000760203604;070150007602036041;202306
1;70150;007602;036;05;1;2;2;1;2;2;2;3;2;3;2;3;2;2;2;3;2;2813;93,3545344627644;070150007602;07015000760203605;070150007602036051;202306
1;70150;007602;036;06;1;3;2;1;2;3;2;1;2;1;2;1;2;1;2;3;2;2813;93,3545344627644;070150007602;07015000760203606;070150007602036061;202306
1;70150;007602;036;07;1;3;2;1;2;2;2;3;2;3;2;3;2;3;2;3;2;2813;93,3545344627644;070150007602;07015000760203607;070150007602036071;202306
1;70150;007702;035;01;1;2;2;1;2;1;2;3;2;1;3;3;2;2;2;3;2;2812;69,0264779713516;070150007702;07015000770203501;070150007702035011;202306
1;70150;007702;035;02;1;2;2;1;2;2;3;2;3;2;2;2;2;3;2;3;2;2812;69,0264779713516;070150007702;07015000770203502;070150007702035021;202306
1;70150;007702;035;03;1;3;2;1;2;1;2;3;2;3;2;3;2;2;2;3;2;2812;69,0264779713516;070150007702;07015000770203503;070150007702035031;202306
1;70150;007702;035;04;1;2;2;1;2;1;2;3;2;3;2;3;2;3;2;3;2;2812;69,0264779713516;070150007702;07015000770203504;070150007702035041;202306
1;70150;007702;035;05;1;2;2;1;2;3;2;3;2;1;2;3;2;3;3;3;3;2812;69,0264779713516;070150007702;07015000770203505;070150007702035051;202306
1;70150;007702;035;07;1;3;2;1;2;2;2;3;2;3;2;3;2;3;2;3;2;2812;69,0264779713516;070150007702;07015000770203507;070150007702035071;202306
1;70150;007702;035;08;1;2;2;1;2;3;2;3;2;3;2;3;2;2;2;3;2;2812;69,0264779713516;070150007702;07015000770203508;070150007702035081;202306
1;70150;007801;036;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2811;58,3900667757867;070150007801;07015000780103601;070150007801036011;202306
1;70150;007801;036;02;1;2;1;2;1;2;2;3;1;3;2;2;2;3;3;3;2;2811;58,3900667757867;070150007801;07015000780103602;070150007801036021;202306
1;70150;007801;036;03;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2811;58,3900667757867;070150007801;07015000780103603;070150007801036031;202306
1;70150;007801;036;04;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2811;58,3900667757867;070150007801;07015000780103604;070150007801036041;202306
1;70150;007801;036;05;1;3;3;1;2;1;2;2;3;2;3;2;3;3;3;3;3;2811;58,3900667757867;070150007801;07015000780103605;070150007801036051;202306
1;70150;007801;036;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2811;58,3900667757867;070150007801;07015000780103606;070150007801036061;202306
1;70150;007801;036;07;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;2811;58,3900667757867;070150007801;07015000780103607;070150007801036071;202306
1;70150;009801;035;01;1;2;2;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2812;210,454009564805;070150009801;07015000980103501;070150009801035011;202306
1;70150;009801;035;02;1;2;2;2;2;2;2;3;3;3;3;2;3;2;3;3;2;2812;210,454009564805;070150009801;07015000980103502;070150009801035021;202306
1;70150;009801;035;03;1;2;2;2;2;2;2;3;3;3;3;3;3;2;3;2;3;2812;210,454009564805;070150009801;07015000980103503;070150009801035031;202306
1;70150;009801;035;04;1;2;2;1;2;1;2;2;3;3;1;3;3;3;3;3;3;2812;210,454009564805;070150009801;07015000980103504;070150009801035041;202306
1;70150;009801;035;06;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2812;210,454009564805;070150009801;07015000980103506;070150009801035061;202306
1;70150;009801;035;07;1;2;2;1;1;1;3;3;3;3;3;3;3;3;3;3;3;2812;210,454009564805;070150009801;07015000980103507;070150009801035071;202306
